zip_code,locality_fr,locality_nl,locality
9,Scherpenheuvel-Zichem,Zichem,Zichem
9,Scherpenheuvel-Zichem,Zichem,Scherpenheuvel-Zichem
9,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem,Scherpenheuvel-Zichem
612,Saint-Nicolas,Brussel,Saint-Nicolas
612,Saint-Nicolas,Brussel,Brussel
612,Saint-Nicolas,Sinterklaas,Saint-Nicolas
612,Saint-Nicolas,Sinterklaas,Sinterklaas
612,Bruxelles,Sinterklaas,Sinterklaas
612,Bruxelles,Sinterklaas,Bruxelles
612,Bruxelles,Brussel,Bruxelles
612,Bruxelles,Brussel,Brussel
1000,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Saint-Josse-ten-Noode
1000,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Sint-Joost-ten-Node
1000,Ixelles,Elsene,Elsene
1000,Ixelles,Elsene,Ixelles
1000,Bruxelles,Brussel,Bruxelles
1000,Bruxelles,Brussel,Brussel
1005,Bruxelles,Brussel,Bruxelles
1005,Bruxelles,Brussel,Brussel
1006,Bruxelles,Brussel,Bruxelles
1006,Bruxelles,Brussel,Brussel
1007,Bruxelles,Brussel,Bruxelles
1007,Bruxelles,Brussel,Brussel
1008,Bruxelles,Brussel,Bruxelles
1008,Bruxelles,Brussel,Brussel
1009,Bruxelles,Brussel,Bruxelles
1009,Bruxelles,Brussel,Brussel
1011,Bruxelles,Brussel,Bruxelles
1011,Bruxelles,Brussel,Brussel
1012,Bruxelles,Brussel,Bruxelles
1012,Bruxelles,Brussel,Brussel
1020,Bruxelles,Brussel,Bruxelles
1020,Bruxelles,Brussel,Brussel
1030,Schaerbeek,Schaarbeek,Schaarbeek
1030,Schaerbeek,Schaarbeek,Schaerbeek
1031,Schaerbeek,Schaarbeek,Schaarbeek
1031,Schaerbeek,Schaarbeek,Schaerbeek
1033,Schaerbeek,Schaarbeek,Schaarbeek
1033,Schaerbeek,Schaarbeek,Schaerbeek
1035,Schaerbeek,Schaarbeek,Schaarbeek
1035,Schaerbeek,Schaarbeek,Schaerbeek
1040,Bruxelles,Brussel,Bruxelles
1040,Bruxelles,Brussel,Brussel
1040,Etterbeek,Etterbeek,Etterbeek
1041,Bruxelles,Brussel,Bruxelles
1041,Bruxelles,Brussel,Brussel
1043,Schaerbeek,Schaarbeek,Schaarbeek
1043,Schaerbeek,Schaarbeek,Schaerbeek
1044,Schaerbeek,Schaarbeek,Schaarbeek
1044,Schaerbeek,Schaarbeek,Schaerbeek
1046,Evere,Evere,Evere
1047,Ixelles,Elsene,Elsene
1047,Ixelles,Elsene,Ixelles
1048,Bruxelles,Brussel,Bruxelles
1048,Bruxelles,Brussel,Brussel
1049,Evere,Evere,Evere
1050,Saint-Gilles,Sint-Gillis,Sint-Gillis
1050,Saint-Gilles,Sint-Gillis,Saint-Gilles
1050,Ixelles,Elsene,Elsene
1050,Ixelles,Elsene,Ixelles
1060,Saint-Gilles,Sint-Gillis,Sint-Gillis
1060,Saint-Gilles,Sint-Gillis,Saint-Gilles
1070,Anderlecht,Anderlecht,Anderlecht
1080,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,Molenbeek-Saint-Jean
1080,Molenbeek-Saint-Jean,Sint-Jans-Molenbeek,Sint-Jans-Molenbeek
1081,Koekelberg,Koekelberg,Koekelberg
1082,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,Berchem-Sainte-Agathe
1082,Berchem-Sainte-Agathe,Sint-Agatha-Berchem,Sint-Agatha-Berchem
1083,Ganshoren,Ganshoren,Ganshoren
1090,Jette,Jette,Jette
1099,Bruxelles,Brussel,Bruxelles
1099,Bruxelles,Brussel,Brussel
1105,Bruxelles,Brussel,Bruxelles
1105,Bruxelles,Brussel,Brussel
1110,Bruxelles,Brussel,Bruxelles
1110,Bruxelles,Brussel,Brussel
1120,Bruxelles,Brussel,Bruxelles
1120,Bruxelles,Brussel,Brussel
1130,Bruxelles,Brussel,Bruxelles
1130,Bruxelles,Brussel,Brussel
1140,Evere,Evere,Evere
1150,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,Woluwe-Saint-Pierre
1150,Woluwe-Saint-Pierre,Sint-Pieters-Woluwe,Sint-Pieters-Woluwe
1160,Auderghem,Oudergem,Auderghem
1160,Auderghem,Oudergem,Oudergem
1170,Watermael-Boitsfort,Watermaal-Bosvoorde,Watermael-Boitsfort
1170,Watermael-Boitsfort,Watermaal-Bosvoorde,Watermaal-Bosvoorde
1180,Uccle,Ukkel,Ukkel
1180,Uccle,Ukkel,Uccle
1190,Forest,Vorst,Forest
1190,Forest,Vorst,Vorst
1200,Woluwe-Saint-Lambert,Sint-Lambrechts-Woluwe,Sint-Lambrechts-Woluwe
1200,Woluwe-Saint-Lambert,Sint-Lambrechts-Woluwe,Woluwe-Saint-Lambert
1210,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Saint-Josse-ten-Noode
1210,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Sint-Joost-ten-Node
1212,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Saint-Josse-ten-Noode
1212,Saint-Josse-ten-Noode,Sint-Joost-ten-Node,Sint-Joost-ten-Node
1300,Wavre,Wavre,Wavre
1300,Limal,Wavre,Limal
1300,Limal,Wavre,Wavre
1301,Wavre,Wavre,Wavre
1301,Bierges,Wavre,Bierges
1301,Bierges,Wavre,Wavre
1310,La Hulpe,La Hulpe,La Hulpe
1315,Incourt,Incourt,Incourt
1320,Beauvechain,Beauvechain,Beauvechain
1325,Chaumont-Gistoux,Chaumont-Gistoux,Chaumont-Gistoux
1330,Rixensart,Rixensart,Rixensart
1331,Rosières,Rixensart,Rixensart
1331,Rosières,Rixensart,Rosières
1331,Rixensart,Rixensart,Rixensart
1332,Rixensart,Rixensart,Rixensart
1332,Genval,Rixensart,Rixensart
1332,Genval,Rixensart,Genval
1340,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1340,Ottignies,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1340,Ottignies,Ottignies-Louvain-la-Neuve,Ottignies
1341,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1341,Céroux-Mousty,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1341,Céroux-Mousty,Ottignies-Louvain-la-Neuve,Céroux-Mousty
1342,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1342,Limelette,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1342,Limelette,Ottignies-Louvain-la-Neuve,Limelette
1348,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1348,Ottignies,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve
1348,Ottignies,Ottignies-Louvain-la-Neuve,Ottignies
1350,Orp-Jauche,Orp-Jauche,Orp-Jauche
1350,Jauche,Orp-Jauche,Jauche
1350,Jauche,Orp-Jauche,Orp-Jauche
1357,Neerheylissem,Hélécine,Neerheylissem
1357,Neerheylissem,Hélécine,Hélécine
1357,Hélécine,Hélécine,Hélécine
1360,Thorembais-Saint-Trond,Perwez,Thorembais-Saint-Trond
1360,Thorembais-Saint-Trond,Perwez,Perwez
1360,Perwez,Perwez,Perwez
1367,Geest-Gérompont-Petit-Rosière,Ramillies,Ramillies
1367,Geest-Gérompont-Petit-Rosière,Ramillies,Geest-Gérompont-Petit-Rosière
1367,Ramillies,Ramillies,Ramillies
1370,Jodoigne,Jodoigne,Jodoigne
1380,Lasne,Lasne,Lasne
1380,Lasne-Chapelle-Saint-Lambert,Lasne,Lasne-Chapelle-Saint-Lambert
1380,Lasne-Chapelle-Saint-Lambert,Lasne,Lasne
1390,Archennes,Grez-Doiceau,Archennes
1390,Archennes,Grez-Doiceau,Grez-Doiceau
1390,Grez-Doiceau,Grez-Doiceau,Grez-Doiceau
1400,Nivelles,Nivelles,Nivelles
1401,Baulers,Nivelles,Nivelles
1401,Baulers,Nivelles,Baulers
1401,Nivelles,Nivelles,Nivelles
1402,Nivelles,Nivelles,Nivelles
1402,Thines,Nivelles,Thines
1402,Thines,Nivelles,Nivelles
1404,Nivelles,Nivelles,Nivelles
1404,Bornival,Nivelles,Bornival
1404,Bornival,Nivelles,Nivelles
1410,Waterloo,Waterloo,Waterloo
1420,Braine-l'Alleud,Braine-l'Alleud,Braine-l'Alleud
1421,Ophain-Bois-Seigneur-Isaac,Braine-l'Alleud,Ophain-Bois-Seigneur-Isaac
1421,Ophain-Bois-Seigneur-Isaac,Braine-l'Alleud,Braine-l'Alleud
1421,Braine-l'Alleud,Braine-l'Alleud,Braine-l'Alleud
1428,Braine-l'Alleud,Braine-l'Alleud,Braine-l'Alleud
1428,Lillois-Witterzée,Braine-l'Alleud,Lillois-Witterzée
1428,Lillois-Witterzée,Braine-l'Alleud,Braine-l'Alleud
1430,Rebecq,Rebecq,Rebecq
1430,Rebecq-Rognon,Rebecq,Rebecq
1430,Rebecq-Rognon,Rebecq,Rebecq-Rognon
1435,Mont-Saint-Guibert,Mont-Saint-Guibert,Mont-Saint-Guibert
1440,Braine-le-Château,Braine-le-Château,Braine-le-Château
1450,Chastre,Chastre,Chastre
1450,Saint-Géry,Chastre,Chastre
1450,Saint-Géry,Chastre,Saint-Géry
1457,Walhain-Saint-Paul,Walhain,Walhain
1457,Walhain-Saint-Paul,Walhain,Walhain-Saint-Paul
1457,Walhain,Walhain,Walhain
1460,Ittre,Ittre,Ittre
1461,Haut-Ittre,Ittre,Haut-Ittre
1461,Haut-Ittre,Ittre,Ittre
1461,Ittre,Ittre,Ittre
1470,Baisy-Thy,Genappe,Genappe
1470,Baisy-Thy,Genappe,Baisy-Thy
1470,Genappe,Genappe,Genappe
1471,Loupoigne,Genappe,Loupoigne
1471,Loupoigne,Genappe,Genappe
1471,Genappe,Genappe,Genappe
1472,Genappe,Genappe,Genappe
1472,Vieux-Genappe,Genappe,Vieux-Genappe
1472,Vieux-Genappe,Genappe,Genappe
1473,Glabais,Genappe,Glabais
1473,Glabais,Genappe,Genappe
1473,Genappe,Genappe,Genappe
1474,Genappe,Genappe,Genappe
1474,Ways,Genappe,Ways
1474,Ways,Genappe,Genappe
1476,Houtain-le-Val,Genappe,Houtain-le-Val
1476,Houtain-le-Val,Genappe,Genappe
1476,Genappe,Genappe,Genappe
1480,Tubize,Tubize,Tubize
1490,Court-Saint-Étienne,Court-Saint-Étienne,Court-Saint-Étienne
1495,Marbais,Villers-la-Ville,Marbais
1495,Marbais,Villers-la-Ville,Villers-la-Ville
1495,Villers-la-Ville,Villers-la-Ville,Villers-la-Ville
1500,Halle,Halle,Halle
1501,Halle,Halle,Halle
1501,Halle,Buizingen,Halle
1501,Halle,Buizingen,Buizingen
1502,Halle,Lembeek,Halle
1502,Halle,Lembeek,Lembeek
1502,Halle,Halle,Halle
1540,Herne,Herne,Herne
1541,Herne,Sint-Pieters-Kapelle,Herne
1541,Herne,Sint-Pieters-Kapelle,Sint-Pieters-Kapelle
1541,Herne,Herne,Herne
1547,Biévène,Bever,Biévène
1547,Biévène,Bever,Bever
1560,Hoeilaart,Hoeilaart,Hoeilaart
1570,Galmaarden,Tollembeek,Tollembeek
1570,Galmaarden,Tollembeek,Galmaarden
1570,Galmaarden,Galmaarden,Galmaarden
1600,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw
1601,Sint-Pieters-Leeuw,Ruisbroek,Sint-Pieters-Leeuw
1601,Sint-Pieters-Leeuw,Ruisbroek,Ruisbroek
1601,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw
1602,Sint-Pieters-Leeuw,Vlezenbeek,Sint-Pieters-Leeuw
1602,Sint-Pieters-Leeuw,Vlezenbeek,Vlezenbeek
1602,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,Sint-Pieters-Leeuw
1620,Drogenbos,Drogenbos,Drogenbos
1630,Linkebeek,Linkebeek,Linkebeek
1640,Rhode-Saint-Genèse,Sint-Genesius-Rode,Sint-Genesius-Rode
1640,Rhode-Saint-Genèse,Sint-Genesius-Rode,Rhode-Saint-Genèse
1650,Beersel,Beersel,Beersel
1651,Beersel,Beersel,Beersel
1651,Beersel,Lot,Lot
1651,Beersel,Lot,Beersel
1652,Beersel,Beersel,Beersel
1652,Beersel,Alsemberg,Beersel
1652,Beersel,Alsemberg,Alsemberg
1653,Beersel,Beersel,Beersel
1653,Beersel,Dworp,Dworp
1653,Beersel,Dworp,Beersel
1654,Beersel,Huizingen,Beersel
1654,Beersel,Huizingen,Huizingen
1654,Beersel,Beersel,Beersel
1670,Pepingen,Pepingen,Pepingen
1671,Pepingen,Elingen,Elingen
1671,Pepingen,Elingen,Pepingen
1671,Pepingen,Pepingen,Pepingen
1673,Pepingen,Pepingen,Pepingen
1673,Pepingen,Beert,Beert
1673,Pepingen,Beert,Pepingen
1674,Pepingen,Bellingen,Bellingen
1674,Pepingen,Bellingen,Pepingen
1674,Pepingen,Pepingen,Pepingen
1700,Dilbeek,Dilbeek,Dilbeek
1701,Dilbeek,Itterbeek,Itterbeek
1701,Dilbeek,Itterbeek,Dilbeek
1701,Dilbeek,Dilbeek,Dilbeek
1702,Dilbeek,Groot-Bijgaarden,Groot-Bijgaarden
1702,Dilbeek,Groot-Bijgaarden,Dilbeek
1702,Dilbeek,Dilbeek,Dilbeek
1703,Dilbeek,Dilbeek,Dilbeek
1703,Dilbeek,Schepdaal,Schepdaal
1703,Dilbeek,Schepdaal,Dilbeek
1730,Asse,Asse,Asse
1731,Asse,Relegem,Relegem
1731,Asse,Relegem,Asse
1731,Asse,Asse,Asse
1733,Asse,Asse,Asse
1740,Ternat,Ternat,Ternat
1741,Ternat,Ternat,Ternat
1741,Ternat,Wambeek,Ternat
1741,Ternat,Wambeek,Wambeek
1742,Ternat,Sint-Katherina-Lombeek,Ternat
1742,Ternat,Sint-Katherina-Lombeek,Sint-Katherina-Lombeek
1742,Ternat,Ternat,Ternat
1745,Opwijk,Opwijk,Opwijk
1750,Lennik,Lennik,Lennik
1750,Lennik,Sint-Martens-Lennik,Lennik
1750,Lennik,Sint-Martens-Lennik,Sint-Martens-Lennik
1755,Gooik,Leerbeek,Leerbeek
1755,Gooik,Leerbeek,Gooik
1755,Gooik,Gooik,Gooik
1760,Roosdaal,Roosdaal,Roosdaal
1760,Roosdaal,Pamel,Roosdaal
1760,Roosdaal,Pamel,Pamel
1761,Roosdaal,Borchtlombeek,Roosdaal
1761,Roosdaal,Borchtlombeek,Borchtlombeek
1761,Roosdaal,Roosdaal,Roosdaal
1770,Liedekerke,Liedekerke,Liedekerke
1780,Wemmel,Wemmel,Wemmel
1785,Merchtem,Merchtem,Merchtem
1790,Affligem,Affligem,Affligem
1790,Affligem,Hekelgem,Affligem
1790,Affligem,Hekelgem,Hekelgem
1800,Vilvoorde,Vilvoorde,Vilvoorde
1804,Vilvoorde,Vilvoorde,Vilvoorde
1820,Steenokkerzeel,Steenokkerzeel,Steenokkerzeel
1830,Machelen,Machelen,Machelen
1831,Machelen,Diegem,Machelen
1831,Machelen,Diegem,Diegem
1831,Machelen,Machelen,Machelen
1840,Londerzeel,Londerzeel,Londerzeel
1850,Grimbergen,Grimbergen,Grimbergen
1851,Grimbergen,Grimbergen,Grimbergen
1851,Grimbergen,Humbeek,Humbeek
1851,Grimbergen,Humbeek,Grimbergen
1852,Grimbergen,Beigem,Grimbergen
1852,Grimbergen,Beigem,Beigem
1852,Grimbergen,Grimbergen,Grimbergen
1853,Grimbergen,Strombeek-Bever,Grimbergen
1853,Grimbergen,Strombeek-Bever,Strombeek-Bever
1853,Grimbergen,Grimbergen,Grimbergen
1860,Meise,Meise,Meise
1861,Meise,Meise,Meise
1861,Meise,Wolvertem,Meise
1861,Meise,Wolvertem,Wolvertem
1880,Kapelle-op-den-Bos,Kapelle-op-den-Bos,Kapelle-op-den-Bos
1910,Kampenhout,Kampenhout,Kampenhout
1930,Zaventem,Zaventem,Zaventem
1931,Machelen,Machelen,Machelen
1931,Machelen,Diegem,Machelen
1931,Machelen,Diegem,Diegem
1932,Zaventem,Sint-Stevens-Woluwe,Zaventem
1932,Zaventem,Sint-Stevens-Woluwe,Sint-Stevens-Woluwe
1932,Zaventem,Zaventem,Zaventem
1933,Zaventem,Zaventem,Zaventem
1933,Zaventem,Sterrebeek,Zaventem
1933,Zaventem,Sterrebeek,Sterrebeek
1934,Machelen,Machelen,Machelen
1934,Machelen,Diegem,Machelen
1934,Machelen,Diegem,Diegem
1935,Zaventem,Zaventem,Zaventem
1950,Kraainem,Kraainem,Kraainem
1970,Wezembeek-Oppem,Wezembeek-Oppem,Wezembeek-Oppem
1980,Zemst,Eppegem,Eppegem
1980,Zemst,Eppegem,Zemst
1980,Zemst,Zemst,Zemst
1981,Zemst,Hofstade,Zemst
1981,Zemst,Hofstade,Hofstade
1981,Zemst,Zemst,Zemst
1982,Zemst,Zemst,Zemst
1982,Zemst,Elewijt,Zemst
1982,Zemst,Elewijt,Elewijt
2000,Antwerpen,Antwerpen,Antwerpen
2018,Antwerpen,Antwerpen,Antwerpen
2020,Antwerpen,Antwerpen,Antwerpen
2030,Antwerpen,Antwerpen,Antwerpen
2040,Antwerpen,Antwerpen,Antwerpen
2040,Antwerpen,Berendrecht-Zandvliet-Lillo,Antwerpen
2040,Antwerpen,Berendrecht-Zandvliet-Lillo,Berendrecht-Zandvliet-Lillo
2050,Antwerpen,Antwerpen,Antwerpen
2060,Antwerpen,Antwerpen,Antwerpen
2070,Zwijndrecht,Zwijndrecht,Zwijndrecht
2099,Antwerpen,Antwerpen,Antwerpen
2100,Antwerpen,Antwerpen,Antwerpen
2100,Antwerpen,Deurne,Deurne
2100,Antwerpen,Deurne,Antwerpen
2110,Wijnegem,Wijnegem,Wijnegem
2140,Antwerpen,Antwerpen,Antwerpen
2140,Antwerpen,Borgerhout,Borgerhout
2140,Antwerpen,Borgerhout,Antwerpen
2150,Borsbeek,Borsbeek,Borsbeek
2160,Wommelgem,Wommelgem,Wommelgem
2170,Antwerpen,Antwerpen,Antwerpen
2170,Antwerpen,Merksem,Antwerpen
2170,Antwerpen,Merksem,Merksem
2180,Antwerpen,Antwerpen,Antwerpen
2180,Antwerpen,Ekeren,Ekeren
2180,Antwerpen,Ekeren,Antwerpen
2200,Herentals,Herentals,Herentals
2220,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg
2221,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg
2221,Heist-op-den-Berg,Booischot,Heist-op-den-Berg
2221,Heist-op-den-Berg,Booischot,Booischot
2222,Heist-op-den-Berg,Itegem,Itegem
2222,Heist-op-den-Berg,Itegem,Heist-op-den-Berg
2222,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg
2223,Heist-op-den-Berg,Heist-op-den-Berg,Heist-op-den-Berg
2223,Heist-op-den-Berg,Schriek,Heist-op-den-Berg
2223,Heist-op-den-Berg,Schriek,Schriek
2230,Herselt,Herselt,Herselt
2235,Hulshout,Houtvenne,Hulshout
2235,Hulshout,Houtvenne,Houtvenne
2235,Hulshout,Hulshout,Hulshout
2240,Zandhoven,Zandhoven,Zandhoven
2242,Zandhoven,Pulderbos,Zandhoven
2242,Zandhoven,Pulderbos,Pulderbos
2242,Zandhoven,Zandhoven,Zandhoven
2243,Zandhoven,Zandhoven,Zandhoven
2243,Zandhoven,Pulle,Pulle
2243,Zandhoven,Pulle,Zandhoven
2250,Olen,Olen,Olen
2260,Westerlo,Tongerlo,Tongerlo
2260,Westerlo,Tongerlo,Westerlo
2260,Westerlo,Westerlo,Westerlo
2270,Herenthout,Herenthout,Herenthout
2275,Lille,Lille,Lille
2280,Grobbendonk,Grobbendonk,Grobbendonk
2288,Grobbendonk,Bouwel,Bouwel
2288,Grobbendonk,Bouwel,Grobbendonk
2288,Grobbendonk,Grobbendonk,Grobbendonk
2290,Vorselaar,Vorselaar,Vorselaar
2300,Turnhout,Turnhout,Turnhout
2310,Rijkevorsel,Rijkevorsel,Rijkevorsel
2320,Hoogstraten,Hoogstraten,Hoogstraten
2321,Hoogstraten,Hoogstraten,Hoogstraten
2321,Hoogstraten,Meer,Meer
2321,Hoogstraten,Meer,Hoogstraten
2323,Hoogstraten,Hoogstraten,Hoogstraten
2323,Hoogstraten,Wortel,Hoogstraten
2323,Hoogstraten,Wortel,Wortel
2328,Hoogstraten,Meerle,Hoogstraten
2328,Hoogstraten,Meerle,Meerle
2328,Hoogstraten,Hoogstraten,Hoogstraten
2330,Merksplas,Merksplas,Merksplas
2340,Beerse,Beerse,Beerse
2350,Vosselaar,Vosselaar,Vosselaar
2360,Oud-Turnhout,Oud-Turnhout,Oud-Turnhout
2370,Arendonk,Arendonk,Arendonk
2380,Ravels,Ravels,Ravels
2381,Ravels,Ravels,Ravels
2381,Ravels,Weelde,Weelde
2381,Ravels,Weelde,Ravels
2382,Ravels,Poppel,Poppel
2382,Ravels,Poppel,Ravels
2382,Ravels,Ravels,Ravels
2387,Baarle-Hertog,Baarle-Hertog,Baarle-Hertog
2390,Malle,Malle,Malle
2390,Malle,Oostmalle,Oostmalle
2390,Malle,Oostmalle,Malle
2400,Dessel,Dessel,Dessel
2430,Laakdal,Vorst,Vorst
2430,Laakdal,Vorst,Laakdal
2430,Laakdal,Laakdal,Laakdal
2431,Laakdal,Laakdal,Laakdal
2431,Laakdal,Veerle,Veerle
2431,Laakdal,Veerle,Laakdal
2440,Geel,Geel,Geel
2450,Meerhout,Meerhout,Meerhout
2460,Kasterlee,Kasterlee,Kasterlee
2460,Kasterlee,Lichtaart,Lichtaart
2460,Kasterlee,Lichtaart,Kasterlee
2470,Retie,Retie,Retie
2480,Dessel,Dessel,Dessel
2490,Balen,Balen,Balen
2491,Balen,Balen,Balen
2491,Balen,Olmen,Balen
2491,Balen,Olmen,Olmen
2500,Lier,Lier,Lier
2520,Ranst,Broechem,Ranst
2520,Ranst,Broechem,Broechem
2520,Ranst,Ranst,Ranst
2530,Boechout,Boechout,Boechout
2531,Boechout,Vremde,Vremde
2531,Boechout,Vremde,Boechout
2531,Boechout,Boechout,Boechout
2540,Hove,Hove,Hove
2547,Lint,Lint,Lint
2550,Kontich,Kontich,Kontich
2560,Nijlen,Kessel,Nijlen
2560,Nijlen,Kessel,Kessel
2560,Nijlen,Nijlen,Nijlen
2570,Duffel,Duffel,Duffel
2580,Putte,Putte,Putte
2590,Berlaar,Berlaar,Berlaar
2600,Antwerpen,Antwerpen,Antwerpen
2600,Antwerpen,Berchem,Antwerpen
2600,Antwerpen,Berchem,Berchem
2610,Antwerpen,Antwerpen,Antwerpen
2610,Antwerpen,Wilrijk,Antwerpen
2610,Antwerpen,Wilrijk,Wilrijk
2620,Hemiksem,Hemiksem,Hemiksem
2627,Schelle,Schelle,Schelle
2630,Aartselaar,Aartselaar,Aartselaar
2640,Mortsel,Mortsel,Mortsel
2650,Edegem,Edegem,Edegem
2660,Antwerpen,Hoboken,Hoboken
2660,Antwerpen,Hoboken,Antwerpen
2660,Antwerpen,Antwerpen,Antwerpen
2800,Mechelen,Mechelen,Mechelen
2801,Mechelen,Heffen,Heffen
2801,Mechelen,Heffen,Mechelen
2801,Mechelen,Mechelen,Mechelen
2811,Mechelen,Leest,Mechelen
2811,Mechelen,Leest,Leest
2811,Mechelen,Mechelen,Mechelen
2812,Mechelen,Muizen,Muizen
2812,Mechelen,Muizen,Mechelen
2812,Mechelen,Mechelen,Mechelen
2820,Bonheiden,Bonheiden,Bonheiden
2830,Willebroek,Willebroek,Willebroek
2840,Rumst,Reet,Rumst
2840,Rumst,Reet,Reet
2840,Rumst,Rumst,Rumst
2845,Niel,Niel,Niel
2850,Boom,Boom,Boom
2860,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver
2861,Sint-Katelijne-Waver,Sint-Katelijne-Waver,Sint-Katelijne-Waver
2861,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,Onze-Lieve-Vrouw-Waver
2861,Sint-Katelijne-Waver,Onze-Lieve-Vrouw-Waver,Sint-Katelijne-Waver
2870,Puurs-Sint-Amands,Puurs,Puurs-Sint-Amands
2870,Puurs-Sint-Amands,Puurs,Puurs
2870,Puurs-Sint-Amands,Puurs-Sint-Amands,Puurs-Sint-Amands
2880,Bornem,Bornem,Bornem
2890,Puurs-Sint-Amands,Puurs-Sint-Amands,Puurs-Sint-Amands
2890,Puurs-Sint-Amands,Oppuurs,Oppuurs
2890,Puurs-Sint-Amands,Oppuurs,Puurs-Sint-Amands
2900,Schoten,Schoten,Schoten
2910,Essen,Essen,Essen
2920,Kalmthout,Kalmthout,Kalmthout
2930,Brasschaat,Brasschaat,Brasschaat
2940,Stabroek,Stabroek,Stabroek
2950,Kapellen,Kapellen,Kapellen
2960,Brecht,Brecht,Brecht
2970,Schilde,Schilde,Schilde
2980,Zoersel,Zoersel,Zoersel
2990,Wuustwezel,Wuustwezel,Wuustwezel
3000,Leuven,Heverlee,Leuven
3000,Leuven,Heverlee,Heverlee
3000,Leuven,Leuven,Leuven
3001,Leuven,Leuven,Leuven
3001,Leuven,Heverlee,Leuven
3001,Leuven,Heverlee,Heverlee
3010,Leuven,Kessel-Lo,Kessel-Lo
3010,Leuven,Kessel-Lo,Leuven
3010,Leuven,Leuven,Leuven
3012,Leuven,Leuven,Leuven
3012,Leuven,Wilsele,Wilsele
3012,Leuven,Wilsele,Leuven
3018,Leuven,Leuven,Leuven
3018,Leuven,Wilsele,Wilsele
3018,Leuven,Wilsele,Leuven
3020,Herent,Winksele,Winksele
3020,Herent,Winksele,Herent
3020,Herent,Herent,Herent
3040,Huldenberg,Neerijse,Neerijse
3040,Huldenberg,Neerijse,Huldenberg
3040,Huldenberg,Huldenberg,Huldenberg
3050,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee
3051,Oud-Heverlee,Sint-Joris-Weert,Sint-Joris-Weert
3051,Oud-Heverlee,Sint-Joris-Weert,Oud-Heverlee
3051,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee
3052,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee
3052,Oud-Heverlee,Blanden,Blanden
3052,Oud-Heverlee,Blanden,Oud-Heverlee
3053,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee
3053,Oud-Heverlee,Haasrode,Haasrode
3053,Oud-Heverlee,Haasrode,Oud-Heverlee
3054,Oud-Heverlee,Vaalbeek,Vaalbeek
3054,Oud-Heverlee,Vaalbeek,Oud-Heverlee
3054,Oud-Heverlee,Oud-Heverlee,Oud-Heverlee
3060,Bertem,Bertem,Bertem
3061,Bertem,Bertem,Bertem
3061,Bertem,Leefdaal,Bertem
3061,Bertem,Leefdaal,Leefdaal
3070,Kortenberg,Kortenberg,Kortenberg
3071,Kortenberg,Erps-Kwerps,Kortenberg
3071,Kortenberg,Erps-Kwerps,Erps-Kwerps
3071,Kortenberg,Kortenberg,Kortenberg
3078,Kortenberg,Everberg,Kortenberg
3078,Kortenberg,Everberg,Everberg
3078,Kortenberg,Kortenberg,Kortenberg
3080,Tervuren,Tervuren,Tervuren
3090,Overijse,Overijse,Overijse
3110,Rotselaar,Rotselaar,Rotselaar
3111,Rotselaar,Wezemaal,Rotselaar
3111,Rotselaar,Wezemaal,Wezemaal
3111,Rotselaar,Rotselaar,Rotselaar
3118,Rotselaar,Rotselaar,Rotselaar
3118,Rotselaar,Werchter,Werchter
3118,Rotselaar,Werchter,Rotselaar
3120,Tremelo,Tremelo,Tremelo
3128,Tremelo,Baal,Baal
